#####################################################################
# Alchemist log file - simulation started at: 2025-03-20T15:40+0000 #
#####################################################################
#
# seed = 0.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 500 500 0.00 500 0.00 NaN NaN NaN NaN NaN
0.15071724896777527 4 11.340291047671812 10.580040256474256 3.0 0.08455586385869729 2.0 3.0 2.0 0.67 2.0 0.82 3.00 0.750 2.25 0.00 1.50 0.101 0.101 0.00 0.101 0.00 450 113 5.06e+04 0.00 225 0.101 0.101 0.00 0.101 0.00
1.1507172489677753 4 11.340291047671812 10.580040256474256 3.0 0.08455586385869729 2.0 3.0 2.0 0.67 2.0 0.82 3.00 0.750 2.25 0.00 1.50 0.175 0.121 0.00131 0.105 0.0362 2.38e+03 1.42e+03 6.24e+05 1.42e+03 790 0.192 0.144 0.00216 0.142 0.0465
2.1507172489677755 4 11.340291047671812 10.580040256474256 3.0 0.08455586385869729 2.0 3.0 2.0 0.67 2.0 0.82 3.00 0.750 2.25 0.00 1.50 0.175 0.121 0.00131 0.105 0.0362 2.14e+03 1.29e+03 4.80e+05 1.28e+03 693 0.192 0.144 0.00216 0.142 0.0465
3.1507172489677755 7 11.092786296003366 14.20709113614076 5.0 0.09588336149311619 3.0 5.0 2.9 1.5 3.0 1.2 3.00 0.857 2.14 0.00 1.46 1.89 0.818 0.771 0.175 0.878 2.14e+03 737 7.15e+05 450 846 1.89 0.831 0.751 0.192 0.866
4.1507172489677755 7 11.092786296003366 14.20709113614076 5.0 0.09588336149311619 3.0 5.0 2.9 1.5 3.0 1.2 3.00 0.857 2.14 0.00 1.46 1.89 0.818 0.771 0.175 0.878 3.29e+03 573 1.46e+06 128 1.21e+03 2.82 1.40 0.972 1.51 0.986
5.1507172489677755 7 11.092786296003366 14.20709113614076 5.0 0.09588336149311619 3.0 5.0 2.9 1.5 3.0 1.2 3.00 0.857 2.14 0.00 1.46 1.89 0.818 0.771 0.175 0.878 1.52e+05 6.07e+04 5.66e+09 2.96e+03 7.53e+04 2.82 1.40 0.972 1.51 0.986
6.1507172489677755 7 11.092786296003366 14.20709113614076 5.0 0.09588336149311619 3.0 5.0 2.9 1.5 3.0 1.2 3.00 0.857 2.14 0.00 1.46 1.89 0.818 0.771 0.175 0.878 1.52e+05 6.07e+04 5.66e+09 2.96e+03 7.53e+04 2.82 1.40 0.972 1.51 0.986
7.1507172489677755 10 10.183395319763196 16.580091612068685 7.0 0.05201598880021312 4.0 6.0 3.4 2.9 3.0 1.7 3.00 0.900 2.10 0.00 1.45 26.7 5.65 105 1.15 10.2 1.52e+05 4.25e+04 4.63e+09 288 6.81e+04 26.7 6.06 101 1.69 10.0
8.150717248967776 10 10.183395319763196 16.580091612068685 7.0 0.05201598880021312 4.0 6.0 3.4 2.9 3.0 1.7 3.00 0.900 2.10 0.00 1.45 26.7 5.65 105 1.15 10.2 1.52e+05 4.25e+04 4.63e+09 288 6.81e+04 50.8 10.9 295 1.69 17.2
9.150717248967776 10 10.183395319763196 16.580091612068685 7.0 0.05201598880021312 4.0 6.0 3.4 2.9 3.0 1.7 3.00 0.900 2.10 0.00 1.45 26.7 5.65 105 1.15 10.2 1.52e+05 4.26e+04 4.63e+09 234 6.80e+04 50.8 14.9 298 8.27 17.3
10.150717248967776 10 10.183395319763196 16.580091612068685 7.0 0.05201598880021312 4.0 6.0 3.4 2.9 3.0 1.7 3.00 0.900 2.10 0.00 1.45 26.7 5.65 105 1.15 10.2 4.52e+07 8.46e+06 3.13e+14 2.63e+03 1.77e+07 50.8 14.9 298 8.27 17.3
11.150717248967776 10 10.183395319763196 16.580091612068685 7.0 0.05201598880021312 4.0 6.0 3.4 2.9 3.0 1.7 3.00 0.900 2.10 0.00 1.45 26.7 5.65 105 1.15 10.2 4.52e+07 8.46e+06 3.13e+14 2.63e+03 1.77e+07 50.8 14.9 298 8.27 17.3
12.150717248967776 10 10.183395319763196 16.580091612068685 7.0 0.05201598880021312 4.0 6.0 3.4 2.9 3.0 1.7 3.00 0.900 2.10 0.00 1.45 26.7 5.65 105 1.15 10.2 4.52e+07 8.46e+06 3.13e+14 2.63e+03 1.77e+07 50.8 14.9 298 8.27 17.3
13.150717248967776 13 9.048418322336582 18.896316546540895 9.0 0.056541611461117344 5.0 6.0 3.5 2.8 3.0 1.7 3.00 0.923 2.08 0.00 1.44 74.1 16.8 703 1.86 26.5 4.52e+07 6.51e+06 2.49e+14 1.09e+03 1.58e+07 74.1 23.9 693 16.7 26.3
14.150717248967776 13 9.048418322336582 18.896316546540895 9.0 0.056541611461117344 5.0 6.0 3.5 2.8 3.0 1.7 3.00 0.923 2.08 0.00 1.44 74.1 16.8 703 1.86 26.5 4.52e+07 6.51e+06 2.49e+14 1.09e+03 1.58e+07 162 34.3 2.16e+03 16.7 46.5
15.150717248967776 13 9.048418322336582 18.896316546540895 9.0 0.056541611461117344 5.0 6.0 3.5 2.8 3.0 1.7 3.00 0.923 2.08 0.00 1.44 74.1 16.8 703 1.86 26.5 4.52e+07 6.51e+06 2.49e+14 1.09e+03 1.58e+07 186 44.7 3.94e+03 16.7 62.8
16.150717248967776 13 9.048418322336582 18.896316546540895 9.0 0.056541611461117344 5.0 6.0 3.5 2.8 3.0 1.7 3.00 0.923 2.08 0.00 1.44 74.1 16.8 703 1.86 26.5 4.52e+07 6.51e+06 2.49e+14 1.09e+03 1.58e+07 186 53.1 4.05e+03 23.3 63.6
17.150717248967776 13 9.048418322336582 18.896316546540895 9.0 0.056541611461117344 5.0 6.0 3.5 2.8 3.0 1.7 3.00 0.923 2.08 0.00 1.44 74.1 16.8 703 1.86 26.5 3.43e+12 4.95e+11 1.46e+24 1.43e+03 1.21e+12 186 53.1 4.05e+03 23.3 63.6
18.150717248967776 13 9.048418322336582 18.896316546540895 9.0 0.056541611461117344 5.0 6.0 3.5 2.8 3.0 1.7 3.00 0.923 2.08 0.00 1.44 74.1 16.8 703 1.86 26.5 3.43e+12 4.95e+11 1.46e+24 1.43e+03 1.21e+12 186 53.1 4.05e+03 23.3 63.6
19.150717248967776 13 9.048418322336582 18.896316546540895 9.0 0.056541611461117344 5.0 6.0 3.5 2.8 3.0 1.7 3.00 0.923 2.08 0.00 1.44 74.1 16.8 703 1.86 26.5 3.43e+12 4.95e+11 1.46e+24 1.43e+03 1.21e+12 186 53.1 4.05e+03 23.3 63.6
20.150717248967776 13 9.048418322336582 18.896316546540895 9.0 0.056541611461117344 5.0 6.0 3.5 2.8 3.0 1.7 3.00 0.923 2.08 0.00 1.44 74.1 16.8 703 1.86 26.5 3.43e+12 4.95e+11 1.46e+24 1.43e+03 1.21e+12 186 53.1 4.05e+03 23.3 63.6
